0.922602	0.844537	1.717282	0.387462	0.373223	0.173189
0.922702	0.844616	1.717935	0.387437	0.373218	0.173204
0.922802	0.844695	1.718592	0.387412	0.373212	0.173218
0.922902	0.844774	1.719247	0.387387	0.373206	0.173232
0.923002	0.844853	1.719905	0.387363	0.373200	0.173246
0.923102	0.844932	1.720563	0.387338	0.373195	0.173261
0.923202	0.845012	1.721222	0.387313	0.373189	0.173275
0.923302	0.845091	1.721881	0.387289	0.373183	0.173289
0.923402	0.845170	1.722542	0.387264	0.373177	0.173303
0.923502	0.845250	1.723203	0.387239	0.373171	0.173318
0.923602	0.845330	1.723865	0.387214	0.373166	0.173332
0.923702	0.845409	1.724528	0.387190	0.373160	0.173346
0.923802	0.845489	1.725191	0.387165	0.373154	0.173360
0.923902	0.845569	1.725857	0.387140	0.373148	0.173374
0.924002	0.845649	1.726521	0.387115	0.373143	0.173389
0.924102	0.845729	1.727188	0.387091	0.373137	0.173403
0.924202	0.845809	1.727855	0.387066	0.373131	0.173417
0.924302	0.845889	1.728523	0.387041	0.373125	0.173431
0.924402	0.845970	1.729193	0.387016	0.373119	0.173446
0.924502	0.846050	1.729862	0.386992	0.373114	0.173460
0.924602	0.846130	1.730532	0.386967	0.373108	0.173474
0.924702	0.846211	1.731204	0.386942	0.373102	0.173488
0.924802	0.846292	1.731876	0.386918	0.373096	0.173502
0.924902	0.846372	1.732549	0.386893	0.373090	0.173517
0.925002	0.845953	1.730216	0.386818	0.373128	0.173547
0.925102	0.846034	1.730889	0.386794	0.373122	0.173562
0.925202	0.846115	1.731563	0.386769	0.373116	0.173576
0.925302	0.846196	1.732238	0.386744	0.373110	0.173590
0.925402	0.846277	1.732913	0.386720	0.373104	0.173604
0.925502	0.846359	1.733590	0.386695	0.373098	0.173618
0.925602	0.846440	1.734267	0.386670	0.373093	0.173633
0.925702	0.846521	1.734946	0.386646	0.373087	0.173647
0.925802	0.846603	1.735625	0.386621	0.373081	0.173661
0.925902	0.846684	1.736305	0.386596	0.373075	0.173675
0.926003	0.846766	1.736986	0.386572	0.373069	0.173689
0.926103	0.846848	1.737668	0.386547	0.373063	0.173704
0.926203	0.846930	1.738351	0.386522	0.373057	0.173718
0.926303	0.847012	1.739034	0.386497	0.373051	0.173732
